Client,DepartementId,DepartementName,DivisionId,DivisionName,EmployeeActionReasonTypeCode,EmployeeActionReasonTypeText,EmployeeActionTypeCode,EmployeeActionTypeText,EmployeeAssignedCompanyCode,EmployeeAssignedCompanyText,EmployeeAssignedCostCenterId,EmployeeAssignedCostCenterText,EmployeeAssignedEmployeeGroupCode,EmployeeAssignedEmployeeGroupText,EmployeeAssignedEndDate,EmployeeAssignedPersonnelAreaCode,EmployeeAssignedPersonnelAreaText,EmployeeAssignedPersonnelSubareaCode,EmployeeAssignedPersonnelSubareaText,EmployeeAssignedSMJDate,EmployeeAssignedStartDate,EmployeeAssignedWorkContractCode,EmployeeAssignedWorkContractText,EmployeeAssignmentId,EmployeeCoorporateEmail,EmployeeFullName,EmployeeHiringDate,EmployeeId,EmployeeMobilePhoneNumber,EmployeePersonalEmail,EmployeePlannedPensionDate,EmploymentStatusCode,EmploymentStatusText,EndPeriod,JobId,JobName,OrganizationId,OrganizationName,PositionId,PositionName,PositionNameLongText,StartPeriod,SuperiorEmployeeId,SuperiorFullName,SuperiorPjsEmployeeId,SuperiorPjsFullName
100,10147009,Dummy Department 09,10108009,Dummy Division,0,Dummy Reason,01,Hiring,3100,Perusahaan Gas Negara,DUMMY009,Dummy Assigned Cost Center Text 09,1,PWTT,9999-12-31T00:00:00,DUM8,Dummy Area,DUM8,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY09,,Vincent Benedict,1993-02-15T00:00:00,DUMNC011,123456789,dummypersonalemail@company.com,2027-07-01T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMPOS,DUMMY POSITION,DUMMY POSITION LONG,202501,DUMUATMGR,Dummy UAT Manager,DUMUATPJS,Dummy UAT PJS Manager
100,10147010,Dummy Department 10,10108010,Dummy Division,0,Dummy Reason,01,Hiring,3100,Perusahaan Gas Negara,DUMMY010,Dummy Assigned Cost Center Text 10,1,PWTT,9999-12-31T00:00:00,DUM9,Dummy Area,DUM9,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY10,,Vincent Benedict,1993-02-15T00:00:00,DUMNC012,123456789,dummypersonalemail@company.com,2027-07-01T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMPOS,DUMMY POSITION,DUMMY POSITION LONG,202501,,,
100,10147011,Dummy Department 11,10108011,Dummy Division,0,Dummy Reason,01,Hiring,3100,Perusahaan Gas Negara,DUMMY011,Dummy Assigned Cost Center Text 11,1,PWTT,9999-12-31T00:00:00,DUM10,Dummy Area,DUM10,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY11,,Anastasia Greta Elena,1993-02-15T00:00:00,DUMNC013,123456789,dummypersonalemail@company.com,2027-07-01T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMPOS,DUMMY POSITION,DUMMY POSITION LONG,202501,DUMUATMGR,Dummy UAT Manager,DUMUATPJS,Dummy UAT PJS Manager
100,10147012,Dummy Department 12,10108012,Dummy Division,0,Dummy Reason,01,Hiring,3100,Perusahaan Gas Negara,DUMMY012,Dummy Assigned Cost Center Text 12,1,PWTT,9999-12-31T00:00:00,DUM11,Dummy Area,DUM11,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY12,,Anastasia Greta Elena,1993-02-15T00:00:00,DUMNC014,123456789,dummypersonalemail@company.com,2027-07-01T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMPOS,DUMMY POSITION,DUMMY POSITION LONG,202501,DUMUATMGR,Dummy UAT Manager,,
100,10147013,Dummy Department 13,10108013,Dummy Division,0,Dummy Reason,01,Hiring,3100,Perusahaan Gas Negara,DUMMY013,Dummy Assigned Cost Center Text 13,1,PWTT,9999-12-31T00:00:00,DUM12,Dummy Area,DUM12,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY13,,Amanda,1993-02-15T00:00:00,DUMNC015,123456789,dummypersonalemail@company.com,2027-07-01T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMPOS,DUMMY POSITION,DUMMY POSITION LONG,202501,DUMUATMGR,Dummy UAT Manager,,
100,10147014,Dummy Department 14,10108014,Dummy Division,0,Dummy Reason,01,Hiring,3100,Perusahaan Gas Negara,DUMMY014,Dummy Assigned Cost Center Text 14,1,PWTT,9999-12-31T00:00:00,DUM13,Dummy Area,DUM13,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY14,,Amanda,1993-02-15T00:00:00,DUMNC016,123456789,dummypersonalemail@company.com,2027-07-01T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMPOS,DUMMY POSITION,DUMMY POSITION LONG,202501,DUMUATMGR,Dummy UAT Manager,DUMUATPJS,Dummy UAT PJS Manager
100,10147001,Dummy Department 01,10108001,Dummy Division,0,Dummy Reason,01,Hiring,1010,Persero,DUMMY001,Dummy Assigned Cost Center Text 01,1,PWTT,9999-12-31T00:00:00,DUM0,Dummy Area,DUM0,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY01,,Dummy UAT Manager,1993-02-15T00:00:00,DUMUATMGR,123456789,dummypersonalemail@company.com,2027-07-01T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMPOS,DUMMY POSITION,DUMMY POSITION LONG,202501,,,,
100,10147016,Dummy Department 16,10108016,Dummy Division,0,Dummy Reason,01,Hiring,3100,Persero,DUMMY016,Dummy Assigned Cost Center Text 02,1,PWTT,9999-12-31T00:00:00,DUM15,Dummy Area,DUM15,Dummy Subarea,2025-01-01T00:00:00,2026-10-10T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY16,,Dummy UAT PJS Manager,1993-02-15T00:00:00,DUMJN001,123456789,dummypersonalemail@company.com,2027-07-01T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMPOS,DUMMY POSITION,DUMMY POSITION LONG,202610,,,,
100,10147017,Dummy Department 17,10108017,Dummy Division,0,Dummy Reason,01,Hiring,1111,CompanyTest,DUMMY017,Dummy Assigned Cost Center Text 01,1,PWTT,9999-12-31T00:00:00,DUM16,Dummy Area,DUM16,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY17,,Dummy UAT 01,1993-02-15T00:00:00,DUMJN002,123456789,dummypersonalemail@company.com,2027-07-01T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMPOS,DUMMY POSITION,DUMMY POSITION LONG,202501,DUMUATMGR,Dummy UAT Manager,DUMUATPJS,Dummy UAT PJS Manager
100,10147001,Dummy Department 01,10108001,Dummy Division,0,Dummy Reason,Y2,Promosi,1111,CompanyTest,DUMMY018,Dummy Assigned Cost Center Text 01,1,PWTT,9999-12-31T00:00:00,DUM17,Dummy Area,DUM17,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY18,,Dummy UAT 02,1993-02-15T00:00:00,DUMMN001,123456789,dummypersonalemail@company.com,2027-07-01T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMPROPOS,DUMMY PROMOSI POSITIONDUMMY PROMOSI POSITIONDUMMY PROMOSI POSITION LONG,202501,DUMUATMGR,Dummy UAT Manager,DUMUATPJS,Dummy UAT PJS Manager
100,10147004,Dummy Department 04,10108004,Dummy Division,0,Dummy Reason,ZH,Perbantuan (Subholding) non SAP,2222,Pertamina Patra Niaga,DUMMY019,Dummy Assigned Cost Center Text 04,4,PHK,2026-08-14T00:00:00,DUM18,Dummy Area,DUM18,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY19,,Dummy UAT 03,1993-02-15T00:00:00,DUMLN001,123456789,dummypersonalemail@company.com,2026-08-14T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMPOS,DUMMY POSITION,DUMMY POSITION LONG,202501,DUMUATMGR,Dummy UAT Manager,DUMUATPJS,Dummy UAT PJS Manager
100,10147005,Dummy Department 04,10108004,Dummy Division,0,Dummy Reason,ZH,Perbantuan (Subholding) non SAP,2222,Pertamina Patra Niaga,DUMMY020,Dummy Assigned Cost Center Text 04,4,PHK,2026-08-10T00:00:00,DUM19,Dummy Area,DUM19,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY20,,Dummy UAT 04,1993-02-15T00:00:00,DUMLN002,123456789,dummypersonalemail@company.com,2026-08-10T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMPOS,DUMMY POSITION,DUMMY POSITION LONG,202501,DUMUATMGR,Dummy UAT Manager,DUMUATPJS,Dummy UAT PJS Manager
100,10147004,Dummy Department 04,10108004,Dummy Division,0,Dummy Reason,Y2,Promosi,1010,Persero,DUMMY021,Dummy Assigned Cost Center Text 04,4,PHK,9999-12-31T00:00:00,DUM20,Dummy Area,DUM20,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY21,,Dummy UAT 05,1993-02-15T00:00:00,DUMLV001,123456789,dummypersonalemail@company.com,2026-08-14T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMPOS,DUMMY POSITION,DUMMY POSITION LONG,202501,DUMUATMGR,Dummy UAT Manager,DUMUATPJS,Dummy UAT PJS Manager
100,10147005,Dummy Department 04,10108004,Dummy Division,0,Dummy Reason,Y2,Promosi,3100,Perusahaan Gas Negara,DUMMY022,Dummy Assigned Cost Center Text 04,4,PHK,9999-12-31T00:00:00,DUM21,Dummy Area,DUM21,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY22,,Dummy UAT 06,1993-02-15T00:00:00,DUMLV002,123456789,dummypersonalemail@company.com,2026-08-10T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMPOS,DUMMY POSITION,DUMMY POSITION LONG,202501,DUMUATMGR,Dummy UAT Manager,DUMUATPJS,Dummy UAT PJS Manager
