Client,DepartementId,DepartementName,DivisionId,DivisionName,EmployeeActionReasonTypeCode,EmployeeActionReasonTypeText,EmployeeActionTypeCode,EmployeeActionTypeText,EmployeeAssignedCompanyCode,EmployeeAssignedCompanyText,EmployeeAssignedCostCenterId,EmployeeAssignedCostCenterText,EmployeeAssignedEmployeeGroupCode,EmployeeAssignedEmployeeGroupText,EmployeeAssignedEndDate,EmployeeAssignedPersonnelAreaCode,EmployeeAssignedPersonnelAreaText,EmployeeAssignedPersonnelSubareaCode,EmployeeAssignedPersonnelSubareaText,EmployeeAssignedSMJDate,EmployeeAssignedStartDate,EmployeeAssignedWorkContractCode,EmployeeAssignedWorkContractText,EmployeeAssignmentId,EmployeeCoorporateEmail,EmployeeFullName,EmployeeHiringDate,EmployeeId,EmployeeMobilePhoneNumber,EmployeePersonalEmail,EmployeePlannedPensionDate,EmploymentStatusCode,EmploymentStatusText,EndPeriod,JobId,JobName,OrganizationId,OrganizationName,PositionId,PositionName,PositionNameLongText,StartPeriod,SuperiorEmployeeId,SuperiorFullName,SuperiorPjsEmployeeId,SuperiorPjsFullName
100,10147001,Dummy Department 01,10108001,Dummy Division,0,Dummy Reason,01,Hiring,1010,Persero,DUMMY001,Dummy Assigned Cost Center Text 01,1,PWTT,9999-12-31T00:00:00,DUM0,Dummy Area,DUM0,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY01,,Dummy Senin Manager,1993-02-15T00:00:00,DUMSeninMGR,123456789,dummypersonalemail@company.com,2027-07-01T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMPOS,DUMMY POSITION,DUMMY POSITION LONG,202501,,,,
100,10147002,Dummy Department 02,10108002,Dummy Division,0,Dummy Reason,01,Hiring,1010,Persero,DUMMY002,Dummy Assigned Cost Center Text 02,1,PWTT,9999-12-31T00:00:00,DUM1,Dummy Area,DUM1,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY02,,Dummy Senin PJS Manager,1993-02-15T00:00:00,DUMSeninPJS,123456789,dummypersonalemail@company.com,2027-07-01T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMPOS,DUMMY POSITION,DUMMY POSITION LONG,202501,,,,
100,10147011,Dummy Department 11,10108011,Dummy Division,0,Dummy Reason,Y2,Promosi,3100,Perusahaan Gas Negara,DUMMY011,Dummy Assigned Cost Center Text 11,1,PWTT,9999-12-31T00:00:00,DUM10,Dummy Area,DUM10,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY11,,Dummy Senin 11,1993-02-15T00:00:00,DUMSenin0011,123456789,dummypersonalemail@company.com,2027-07-01T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMPROPOS,DUMMY PROMOSI POSITIONDUMMY PROMOSI POSITIONDUMMY PROMOSI POSITION LONG,202501,DUMSeninMGR,Dummy Senin Manager,DUMSeninPJS,Dummy Senin PJS Manager
100,10147012,Dummy Department 12,10108012,Dummy Division,0,Dummy Reason,Y4,Rotasi,2183,Pertamina Power Indonesia,DUMMY012,Dummy Assigned Cost Center Text 12,1,PWTT,9999-12-31T00:00:00,DUM11,Dummy Area,DUM11,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY12,,Dummy Senin 12,1993-02-15T00:00:00,DUMSenin0012,123456789,dummypersonalemail@company.com,2027-07-01T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMROTPOS,DUMMY ROTASI POSITIONDUMMY ROTASI POSITIONDUMMY ROTASI POSITION LONG,202501,DUMSeninMGR,Dummy Senin Manager,,
100,10147013,Dummy Department 13,10108013,Dummy Division,0,Dummy Reason,Y5,Demosi,3100,Perusahaan Gas Negara,DUMMY013,Dummy Assigned Cost Center Text 13,1,PWTT,9999-12-31T00:00:00,DUM12,Dummy Area,DUM12,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY13,,Dummy Senin 13,1993-02-15T00:00:00,DUMSenin0013,123456789,dummypersonalemail@company.com,2027-07-01T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMDEMPOS,DUMMY DEMOSI POSITIONDUMMY DEMOSI POSITIONDUMMY DEMOSI POSITION LONG,202501,DUMSeninMGR,Dummy Senin Manager,,
100,10147014,Dummy Department 14,10108014,Dummy Division,0,Dummy Reason,ZH,Perbantuan (Subholding) non SAP,2183,Pertamina Power Indonesia,DUMMY014,Dummy Assigned Cost Center Text 14,1,PWTT,9999-12-31T00:00:00,DUM13,Dummy Area,DUM13,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY14,,Dummy Senin 14,1993-02-15T00:00:00,DUMSenin0014,123456789,dummypersonalemail@company.com,2027-07-01T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMPEMPOS,DUMMY PEMBANTUAN POSITIONDUMMY PEMBANTUAN POSITIONDUMMY PEMBANTUAN POSITION LONG,202501,DUMSeninMGR,Dummy Senin Manager,DUMSeninPJS,Dummy Senin PJS Manager
100,10147015,Dummy Department 15,10108015,Dummy Division,0,Dummy Reason,92,tugas belajar,3100,Perusahaan Gas Negara,DUMMY015,Dummy Assigned Cost Center Text 15,1,PWTT,9999-12-31T00:00:00,DUM14,Dummy Area,DUM14,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY15,,Dummy Senin 15,1993-02-15T00:00:00,DUMSenin0015,123456789,dummypersonalemail@company.com,2027-07-01T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMTBPOS,DUMMY TUGAS BELAJARPOSITIONDUMMY TUGAS BELAJARPOSITIONDUMMY TUGAS BELAJARPOSITION LONG,202501,,,
100,10147016,Dummy Department 16,10108016,Dummy Division,0,Dummy Reason,Y2,Promosi,2183,Pertamina Power Indonesia,DUMMY016,Dummy Assigned Cost Center Text 16,1,PWTT,9999-12-31T00:00:00,DUM15,Dummy Area,DUM15,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY16,,Dummy Senin 16,1993-02-15T00:00:00,DUMSenin0016,123456789,dummypersonalemail@company.com,2027-07-01T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMPROPOS,DUMMY PROMOSI POSITIONDUMMY PROMOSI POSITIONDUMMY PROMOSI POSITION LONG,202501,DUMSeninMGR,Dummy Senin Manager,DUMSeninPJS,Dummy Senin PJS Manager
100,10147017,Dummy Department 17,10108017,Dummy Division,0,Dummy Reason,Y4,Rotasi,2043,Pertamina Training & Consulting (PTC),DUMMY017,Dummy Assigned Cost Center Text 17,1,PWTT,9999-12-31T00:00:00,DUM16,Dummy Area,DUM16,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY17,,Dummy Senin 17,1993-02-15T00:00:00,DUMSenin0017,123456789,dummypersonalemail@company.com,2027-07-01T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMROTPOS,DUMMY ROTASI POSITIONDUMMY ROTASI POSITIONDUMMY ROTASI POSITION LONG,202501,DUMSeninMGR,Dummy Senin Manager,,
100,10147018,Dummy Department 18,10108018,Dummy Division,0,Dummy Reason,Y5,Demosi,2183,Pertamina Power Indonesia,DUMMY018,Dummy Assigned Cost Center Text 18,1,PWTT,9999-12-31T00:00:00,DUM17,Dummy Area,DUM17,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY18,,Dummy Senin 18,1993-02-15T00:00:00,DUMSenin0018,123456789,dummypersonalemail@company.com,2027-07-01T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMDEMPOS,DUMMY DEMOSI POSITIONDUMMY DEMOSI POSITIONDUMMY DEMOSI POSITION LONG,202501,DUMSeninMGR,Dummy Senin Manager,,
100,10147019,Dummy Department 19,10108019,Dummy Division,0,Dummy Reason,ZH,Perbantuan (Subholding) non SAP,2043,Pertamina Training & Consulting (PTC),DUMMY019,Dummy Assigned Cost Center Text 19,1,PWTT,9999-12-31T00:00:00,DUM18,Dummy Area,DUM18,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY19,,Dummy Senin 19,1993-02-15T00:00:00,DUMSenin0019,123456789,dummypersonalemail@company.com,2027-07-01T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMPEMPOS,DUMMY PEMBANTUAN POSITIONDUMMY PEMBANTUAN POSITIONDUMMY PEMBANTUAN POSITION LONG,202501,DUMSeninMGR,Dummy Senin Manager,DUMSeninPJS,Dummy Senin PJS Manager
100,10147020,Dummy Department 20,10108020,Dummy Division,0,Dummy Reason,92,tugas belajar,2183,Pertamina Power Indonesia,DUMMY020,Dummy Assigned Cost Center Text 20,1,PWTT,9999-12-31T00:00:00,DUM19,Dummy Area,DUM19,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY20,,Dummy Senin 20,1993-02-15T00:00:00,DUMSenin0020,123456789,dummypersonalemail@company.com,2027-07-01T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMTBPOS,DUMMY TUGAS BELAJARPOSITIONDUMMY TUGAS BELAJARPOSITIONDUMMY TUGAS BELAJARPOSITION LONG,202501,,,
100,10147021,Dummy Department 21,10108021,Dummy Division,0,Dummy Reason,Y2,Promosi,2043,Pertamina Training & Consulting (PTC),DUMMY021,Dummy Assigned Cost Center Text 21,1,PWTT,9999-12-31T00:00:00,DUM20,Dummy Area,DUM20,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY21,,Dummy Senin 21,1993-02-15T00:00:00,DUMSenin0021,123456789,dummypersonalemail@company.com,2027-07-01T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMPROPOS,DUMMY PROMOSI POSITIONDUMMY PROMOSI POSITIONDUMMY PROMOSI POSITION LONG,202501,DUMSeninMGR,Dummy Senin Manager,DUMSeninPJS,Dummy Senin PJS Manager
100,10147022,Dummy Department 22,10108022,Dummy Division,0,Dummy Reason,Y4,Rotasi,2147,Pertamina International Shipping,DUMMY022,Dummy Assigned Cost Center Text 22,1,PWTT,9999-12-31T00:00:00,DUM21,Dummy Area,DUM21,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY22,,Dummy Senin 22,1993-02-15T00:00:00,DUMSenin0022,123456789,dummypersonalemail@company.com,2027-07-01T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMROTPOS,DUMMY ROTASI POSITIONDUMMY ROTASI POSITIONDUMMY ROTASI POSITION LONG,202501,DUMSeninMGR,Dummy Senin Manager,,
100,10147023,Dummy Department 23,10108023,Dummy Division,0,Dummy Reason,Y5,Demosi,2043,Pertamina Training & Consulting (PTC),DUMMY023,Dummy Assigned Cost Center Text 23,1,PWTT,9999-12-31T00:00:00,DUM22,Dummy Area,DUM22,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY23,,Dummy Senin 23,1993-02-15T00:00:00,DUMSenin0023,123456789,dummypersonalemail@company.com,2027-07-01T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMDEMPOS,DUMMY DEMOSI POSITIONDUMMY DEMOSI POSITIONDUMMY DEMOSI POSITION LONG,202501,DUMSeninMGR,Dummy Senin Manager,,
100,10147024,Dummy Department 24,10108024,Dummy Division,0,Dummy Reason,ZH,Perbantuan (Subholding) non SAP,2147,Pertamina International Shipping,DUMMY024,Dummy Assigned Cost Center Text 24,1,PWTT,9999-12-31T00:00:00,DUM23,Dummy Area,DUM23,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY24,,Dummy Senin 24,1993-02-15T00:00:00,DUMSenin0024,123456789,dummypersonalemail@company.com,2027-07-01T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMPEMPOS,DUMMY PEMBANTUAN POSITIONDUMMY PEMBANTUAN POSITIONDUMMY PEMBANTUAN POSITION LONG,202501,DUMSeninMGR,Dummy Senin Manager,DUMSeninPJS,Dummy Senin PJS Manager
100,10147025,Dummy Department 25,10108025,Dummy Division,0,Dummy Reason,92,tugas belajar,2043,Pertamina Training & Consulting (PTC),DUMMY025,Dummy Assigned Cost Center Text 25,1,PWTT,9999-12-31T00:00:00,DUM24,Dummy Area,DUM24,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY25,,Dummy Senin 25,1993-02-15T00:00:00,DUMSenin0025,123456789,dummypersonalemail@company.com,2027-07-01T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMTBPOS,DUMMY TUGAS BELAJARPOSITIONDUMMY TUGAS BELAJARPOSITIONDUMMY TUGAS BELAJARPOSITION LONG,202501,,,
100,10147026,Dummy Department 26,10108026,Dummy Division,0,Dummy Reason,Y2,Promosi,2147,Pertamina International Shipping,DUMMY026,Dummy Assigned Cost Center Text 26,1,PWTT,9999-12-31T00:00:00,DUM25,Dummy Area,DUM25,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY26,,Dummy Senin 26,1993-02-15T00:00:00,DUMSenin0026,123456789,dummypersonalemail@company.com,2027-07-01T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMPROPOS,DUMMY PROMOSI POSITIONDUMMY PROMOSI POSITIONDUMMY PROMOSI POSITION LONG,202501,DUMSeninMGR,Dummy Senin Manager,DUMSeninPJS,Dummy Senin PJS Manager
100,10147027,Dummy Department 27,10108027,Dummy Division,0,Dummy Reason,Y4,Rotasi,2023,PIS Singapore Pte Ltd,DUMMY027,Dummy Assigned Cost Center Text 27,1,PWTT,9999-12-31T00:00:00,DUM26,Dummy Area,DUM26,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY27,,Dummy Senin 27,1993-02-15T00:00:00,DUMSenin0027,123456789,dummypersonalemail@company.com,2027-07-01T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMROTPOS,DUMMY ROTASI POSITIONDUMMY ROTASI POSITIONDUMMY ROTASI POSITION LONG,202501,DUMSeninMGR,Dummy Senin Manager,,
100,10147028,Dummy Department 28,10108028,Dummy Division,0,Dummy Reason,Y5,Demosi,2147,Pertamina International Shipping,DUMMY028,Dummy Assigned Cost Center Text 28,1,PWTT,9999-12-31T00:00:00,DUM27,Dummy Area,DUM27,Dummy Subarea,2025-01-01T00:00:00,2025-01-01T00:00:00,DUMASSIGNEDWORKCONTRACTCODE,Dummy Assigned Work Contract Text,DUMMY28,,Dummy Senin 28,1993-02-15T00:00:00,DUMSenin0028,123456789,dummypersonalemail@company.com,2027-07-01T00:00:00,3,Active,999912,DUMJOBID,DUMMY JOB,DUMMYORGID,DUMMY ORG,DUMDEMPOS,DUMMY DEMOSI POSITIONDUMMY DEMOSI POSITIONDUMMY DEMOSI POSITION LONG,202501,DUMSeninMGR,Dummy Senin Manager,,
